Leadership | Coursera In this course, you will develop and strengthen your capacity to lead and recognize leadership exhibited by others in your organization. The professional business skills related to leadership gained through this course will help you to succeed working in any organization. https://www.coursera.org/illinois
Pattern Discovery in Data Mining | Coursera Learn the general concepts of data mining along with basic methodologies and applications. Then dive into one subfield in data mining: pattern discovery. Learn in-depth concepts, methods, and applications of pattern discovery in data mining. We will also introduce methods for data-driven phrase mining and some interesting applications of pattern discovery. This course provides you the opportunity to learn skills and content to practice and engage in scalable pattern discovery methods on massive transactional data, discuss pattern evaluation measures, and study methods for mining diverse kinds of patterns, sequential patterns, and sub-graph patterns. https://www.coursera.org/illinois
3D Printing Capstone | Coursera The capstone will integrate the learning acquired from the four courses in the 3D Printing Specialization through a hands-on project. This project will enable you to turn an idea into an object using the knowledge and skills acquired through the other courses. Specifically, you will be guided through a step-by-step process in which you imagine, design, make, and share a 3D printed object. Thus, through this capstone, you will be able to put course concepts into action and utilize the skills that you have acquired throughout the Specialization. In addition, you will be able to obtain an actual 3D print of the object you design at a discounted price through our corporate partners, 3D Hubs and Shapeways.If you enjoy this business course and are interested in an MBA, consider applying to the iMBA, a flexible, fully-accredited online MBA at an incredibly competitive price offered by the University of Illinois. For more information, please see the Resource page in this course and onlinemba.illinois.edu. https://www.coursera.org/illinois
Leadership and Influence | Coursera The only thing you get to change is yourself, and in the prerequisites to this course weâve given you real tools to do that. Now, use those tools to influence the course of your future, your team's future, and your organization's future. Make a plan for yourself that will help you help others, and learn skills to make it happen.Listening and being sure of your values underpins everything that comes with professional influencer and leadership soft skills. Weâll go on to look at self-assessment and leadership planning, negotiation, addressing and resolving conflict, and successfully identifying and promoting circumstances you want.   After this course, you will be able to:  - state your own mission and plan with confidence - negotiate and persuade - deal with difficult people - contribute to crafting a working environment you want to work in  The prerequisites for this course are Courses One and Two of the Specialization "Professional IQ: Preventing and Solving Problems at Work". https://www.coursera.org/illinois
Getting Started with CyberGIS | Coursera This course is intended to introduce students to CyberGISâGeospatial Information Science and Systems (GIS)âbased on advanced cyberinfrastructure as well as the state of the art in high-performance computing, big data, and cloud computing in the context of geospatial data science. Emphasis is placed on learning the cutting-edge advances of cyberGIS and its underlying geospatial data science principles. https://www.coursera.org/illinois
Cluster Analysis in Data Mining | Coursera Discover the basic concepts of cluster analysis, and then study a set of typical clustering methodologies, algorithms, and applications. This includes partitioning methods such as k-means, hierarchical methods such as BIRCH, and density-based methods such as DBSCAN/OPTICS. Moreover, learn methods for clustering validation and evaluation of clustering quality. Finally, see examples of cluster analysis in applications. https://www.coursera.org/illinois
Country Level Economics: Macroeconomic Variables and Markets | Coursera This course discusses  how macroeconomic variables affect individualsâ personal, professional, and public activities and lays the foundation for the analysis of the mechanisms that drive macroeconomic variables. It starts by introducing the key macroeconomic variables and explaining how they are defined and measured to interpret macroeconomic data properly.Then, the course offers a perspective for separating out various parts of the economy driven by different processes and for combining those components to develop a richer view of the whole. In particular, it applies this approach to the analysis of the relationship of the trade deficit with the budget deficit and private savings, offering insights about some key determinants of the balance of payments. The third and fourth modules focus on the analyses of the foreign currency and money markets to provide fundamental models of the interest rate and exchange rate determination. They also discuss how these variables interact with each other and with the macroeconomic conditions, particularly monetary policy, and the expectations about the future trends in the economy.   You will be able to:   â¢ Systematically assess the national and international economic environment in which you live and work â¢ Analyze macroeconomic issues using key tools â¢ Be a more effective professional in your  line of activity.  This course is part of Gies College of Businessâ suite of online programs, including the iMBA and iMSM. Learn more about admission into these programs and explore how your Coursera work can be leveraged if accepted into a degree program at https://degrees.giesbusiness.illinois.edu/idegrees/. https://www.coursera.org/illinois
Race and Cultural Diversity in American Life and History | Coursera Learners will deepen their understanding and appreciation of ways in which race, ethnicity and cultural diversity have shaped American institutions, ideology, law, and social relationships from the colonial era to the present. Race and ethnicity are ideological and cultural categories that include all groups and individuals. Hence, this course is designed in significant part to take a broad look at the ideology of race and cultural diversity in Americaâs past and present. The primary focus is on the historical and social relationships among European Americans, Native Americans, African Americans, Latino/as, and Asian/Pacific Americans. Issues of race and ethnicity are examined across different ethno-cultural traditions in order to interweave diverse experiences into a larger synthesis of the meaning of race and ethnicity in American life. In this course, we conceive of âraceâ and âdiversityâ as references to the entire American population, even as we recognize that different groups have unique historical experiences resulting in distinctive and even fundamental cultural differences. We treat race and ethnicity as dynamic, complex ideological and cultural processes that shape all social institutions, belief systems, inter-group relationships, and individual experiences. https://www.coursera.org/illinois
Accounting for Business Decision Making: Strategy Assessment and Control | Coursera Accounting information is the lifeblood of the organization, as it facilitates and influences operational and strategic decisions intended to achieve organizational goals. Organizations benefit from three decision-oriented roles of accounting: measurement, control, and communication. This course provides an introduction to accountingâs role in helping managers develop and implement, and improve the organizationâs strategy. In particular, you will learn how non-financial and financial information is created, organized, and communicated to help managers make strategic decisions, as well as measure strategic success. This course also provides an introduction to accounting as a control function inside the organization, which helps influence the alignment of managersâ and employeesâ decisions with organizational goals. You will learn about different types of controls, including process controls, budgets, and performance measurement and evaluation tools and techniques.   Upon successful completion of this course, you will be able to:  â¢	Create and communicate accounting information that facilitates strategic decisions. â¢	Use accounting information to develop, implement, and improve organizational strategy.  â¢	Implement controls that align managersâ and employeesâ decisions with organizational goals.  â¢	Measure and evaluate manager and employee performance to control and motivate operational and strategic decision-making.  If you enjoy this business course and are interested in an MBA, consider applying to the iMBA, a flexible, fully-accredited online MBA at an incredibly competitive price offered by the University of Illinois. For more information, please see the Resource page in this course and onlinemba.illinois.edu. https://www.coursera.org/illinois
3D Data Visualization for Science Communication | Coursera This course is an introduction to 3D scientific data visualization, with an emphasis on science communication and cinematic design for appealing to broad audiences. You will develop visualization literacy, through being able to interpret/analyze (read) visualizations and create (write) your own visualizations.By the end of this course, you will: -Develop visualization literacy. -Learn the practicality of working with spatial data. -Understand what makes a scientific visualization meaningful. -Learn how to create educational visualizations that maintain scientific accuracy. -Understand what makes a scientific visualization cinematic. -Learn how to create visualizations that appeal to broad audiences. -Learn how to work with image-making software. (for those completing the Honors track) https://www.coursera.org/illinois
Global Postharvest Loss Prevention: Fundamentals, Technologies, and Actors | Coursera This course provides an overview of the issue of postharvest loss of grains by exploring essential physical, technical, and social dimensions of postharvest supply chains and loss prevention methods globally.Each year, estimates suggest that 1/3 of all food produced is lost or wasted, making postharvest loss a critical global food security and sustainability issue of today. Key knowledge areas are presented including: -An overview of postharvest loss -Supply chain activities such as harvesting, drying, and storage -Economics and markets -An introduction to the network of actors working in this field  We face the immense challenge of feeding over 9 billion people by the year 2050. To meet these demands, yields will have to more than double using the same amount of natural resources. In recent years, postharvest loss has been recognized by major institutions including the US government, the United Nations, the CGIAR Research Consortium, and several others as a significant opportunity to impact food security and improve livelihoods. Despite this increased attention, a lack of knowledge, technical capacity, and resources remain obstacles for stakeholders worldwide to act on these issues. This course will, for the first time, provide you as professionals, practitioners, and students, with a comprehensive introduction to postharvest loss processes and begin building capacity for loss prevention worldwide. https://www.coursera.org/illinois
3D Printing Software | Coursera This course will demonstrate how to use 3D printing software to create digital designs that can be turned into physical objects. It will also demonstrate how 3D scanners work to turn physical objects into digital designs. This course is hands-on in nature and will provide step-by-step instructions to guide you through two popular 3D modeling programs, Tinkercad and Fusion 360. Learners who complete this course will be able to use 3D software to design a wide variety of objects for both personal and professional use. In addition, learners who enroll in the course certificate will receive extended free access to Fusion 360 (provided by Autodesk).Please copy/paste the following links to your browser's search bar to view the requirements for each of the following software elements used in this course:  Sketchbook: https://support.sketchbook.com/hc/en-us/articles/209671938-SketchBook-Desktop-System-Requirements  Tinkercad: https://support.tinkercad.com/hc/en-us/articles/205849108-What-are-Tinkercad-s-Browser-and-Platform-requirements-  Autodesk Fusion 360: https://knowledge.autodesk.com/support/fusion-360/troubleshooting/caas/sfdcarticles/sfdcarticles/System-requirements-for-Autodesk-Fusion-360.html  Sketchfab: https://help.sketchfab.com/hc/en-us/articles/203059088-Compatibility  123D Catch: Same as Tinkercad https://www.coursera.org/illinois
Literacy Teaching and Learning: Aims, Approaches and Pedagogies | Coursera This course opens with an exploration of the social context and aims of literacy teaching and learning. It goes on to describe a range of historical and contemporary approaches to literacy pedagogy, including didactic, authentic, functional, and critical approaches. The course takes has a 'Multiliteracies' perspective, which aims to expand the definition of literacy to encompass today's multimodal communications, and the diversity of literacies across different social and culltural contexts. A Multiliteracies approach also suggests a broad range of activity typesâexperiential, conceptual, analytical and critical.-------------------------------- Recommended Background --------------------------------  This course is designed for people interested in literacy teaching and learning, including people who may wish to join education as a profession, practicing teachers interested in exploring future directions for a vocation that is currently undergoing transformation, and community and workplace leaders who regard their mission to be in part "educative."  -------------------------------- Related Resources --------------------------------  This course is based on the following book:  https://www.amazon.com/Literacies-Mary-Kalantzis/dp/1107402190  Additional online resources are available here:  https://newlearningonline.com/literacies https://newlearningonline.com/transpositional-grammar  -------------------------------- Take this Course for Credit at the University of Illinois --------------------------------  This course has the same content and anticipates the same level of contribution by students in the e-Learning Ecologies course offered to graduate certificate, masters, and doctoral level students in the Learning Design and Leadership Program in the College of Education at the University of Illinois.  Of course, in the nature of MOOCs many people will just want to view the videos and casually join some of the discussions. Some people say that these limited kinds of participation offer evidence that MOOCs suffer from low retention rates. Far from it â we say that any level of engagement is good engagement.  On the other hand, if you would like to take this course for credit at the University of Illinois, you will find more information about our program here:  https://newlearningonline.com/kalantzis-and-cope/learning-design-and-leadership-program  And you can apply here:  https://education.illinois.edu/epol/programs-degrees/ldl  -------------------------------- The Learning Design and Leadership Series of MOOCs --------------------------------  This course is one of a series of eight MOOCs created by Bill Cope and Mary Kalantzis for the Learning Design and Leadership program at the University of Illinois. If you find this MOOC helpful, please join us in others!  e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age https://www.coursera.org/learn/elearning  New Learning: Principles and Patterns of Pedagogy https://www.coursera.org/learn/newlearning  Assessment for Learning https://www.coursera.org/learn/assessmentforlearning  Learning, Knowledge, and Human Development  https://www.coursera.org/learn/learning-knowledge-human-development  Ubiquitous Learning and Instructional Technologies https://www.coursera.org/learn/ubiquitouslearning  Negotiating Learner Differences: Towards Productive Diversity in Learning https://www.coursera.org/learn/learnerdifferences  Literacy Teaching and Learning: Aims, Approaches and Pedagogies https://www.coursera.org/learn/literacy-teaching-learning  Multimodal Literacies: Communication and Learning in the Era of Digital Media https://www.coursera.org/learn/multimodal-literacies https://www.coursera.org/illinois
Emergence of Life | Coursera How did life emerge on Earth? How have life and Earth co-evolved through geological time? Is life elsewhere in the universe? Take a look through the 4-billion-year history of life on Earth through the lens of the modern Tree of Life!This course will evaluate the entire history of life on Earth within the context of our cutting-edge understanding of the Tree of Life. This includes the pioneering work of Professor Carl Woese on the University of Illinois Urbana-Champaign campus which revolutionized our understanding with a new "Tree of Life." Other themes include: -Reconnaissance of ancient primordial life before the first cell evolved -The entire ~4-billion-year development of single- and multi-celled life through the lens of the Tree of Life -The influence of Earth system processes (meteor impacts, volcanoes, ice sheets) on shaping and structuring the Tree of Life  This synthesis emphasizes the universality of the emergence of life as a prelude for the search for extraterrestrial life. https://www.coursera.org/illinois
Business Strategy | Coursera In this course you will learn how organizations create, capture, and maintain value. In doing so, youâll develop an understanding of how and why this process is fundamental for sustainable competitive advantage. You will be able to better understand value creation, and capture and learn the tools to analyze both competition and cooperation from a variety of perspectives, including the industry-level (e.g., five forces analysis) and the firm-level (e.g., business models and strategic positioning). You will be able to: -	Understand how managers coordinate different functional areas, resources, and systems inside a company and align them with the external environment to enhance overall performance  -	Recognize strategic management tools and frameworks and apply them to real business contexts  -	Process diverse business and industry information to diagnose strategic issues, evaluate strategic alternatives, and formulate a coherent and actionable strategic plan   This course is part of Gies College of Businessâ suite of online programs, including the iMBA and iMSM. Learn more about admission into these programs and explore how your Coursera work can be leveraged if accepted into a degree program at https://degrees.giesbusiness.illinois.edu/idegrees/. https://www.coursera.org/illinois
Introduction to Business Analytics with R | Coursera Nearly every aspect of business is affected by data analytics. For businesses to capitalize on data analytics, they need leaders who understand the business analytic workflow. This course addresses the human skills gap by providing a foundational set of data processing skills that can be applied to many business settings.In this course you will use a data analytic language, R, to efficiently prepare business data for analytic tools such as algorithms and visualizations. Cleaning, transforming, aggregating, and reshaping data is a critical, but inconspicuous step in the business analytic workflow.   As you learn how to use R to prepare data for analysis you will gain experience using RStudio, a powerful integrated development environment (IDE), that has many built-in features that simplify coding with R.   As you learn about the business analytic workflow you will also consider the interplay between business principles and data analytics. Specifically, you will explore how delegation, control, and feasibility influence the way in which data is processed. You will also be introduced to examples of business problems that can be solved with data automation and analytics, and methods for communicating data analytic results that do not require copying and pasting from one platform to another. https://www.coursera.org/illinois
Data Analytics Foundations for Accountancy I | Coursera Welcome to Data Analytics Foundations for Accountancy I! Youâre joining thousands of learners currently enrolled in the course. I'm excited to have you in the class and look forward to your contributions to the learning community.To begin, I recommend taking a few minutes to explore the course site. Review the material weâll cover each week, and preview the assignments youâll need to complete to pass the course. Click Discussions to see forums where you can discuss the course material with fellow students taking the class.  If you have questions about course content, please post them in the forums to get help from others in the course community. For technical problems with the Coursera platform, visit the Learner Help Center.  Good luck as you get started, and I hope you enjoy the course! https://www.coursera.org/illinois
The Digital Marketing Revolution | Coursera The Digital Revolution is dramatically altered the way many products are created, promoted, distributed, and consumed. Before the advent of new digital technologies such as the Internet, personal computer and smartphone, marketing was largely an Analog (i.e., physical) activity. Today, many marketing activities such as how products are promoted are increasingly Digital in nature. However, we still live in an Analog (or physical) World. For example, even today, most sales are still conducted in physical stores. Thus, both marketers and consumers must simultaneously navigate both the Analog and Digital worlds on a daily basis. This course examines both the Analog and the Digital and how these two forces relate to one another within the Digital Marketing Revolution.This course will begin with an exploration of the key differences between the Analog and the Digital and then examine four ways in which the Analog World has been affected by the Digital Revolution: Domination, Resistance, Synergy, and Transformation. This course will contain several examples of each of these concepts and explore their implications for both marketers and consumers. This course will also employ a variety of learning techniques, including video lectures, case studies, hands-on exercises, and interviews with leading marketing scholars. The learning approach will be highly interactive; you will have the opportunity to engage in a variety of hands-on activities and be a member of a rich learning community. I hope you will join us in this learning adventure.  Upon successful completion of this course, you will be able to: -Understand the key differences between Analog and Digital and the implications of these differences for marketing. -Understand the four ways in which the Analog is being affected by the Digital Revolution. -Develop and apply critical thinking skills regarding the role of both the Analog and the Digital upon both firms and consumers. -Learn several real-world examples of various strategies for successful marketing of Analog products and services in an increasingly Digital world.  This course is part of Gies College of Businessâ suite of online programs, including the iMBA and iMSM. Learn more about admission into these programs and explore how your Coursera work can be leveraged if accepted into a degree program at https://degrees.giesbusiness.illinois.edu/idegrees/. https://www.coursera.org/illinois
Modern American Poetry | Coursera Twelve experienced faculty members from across the United States present their analyses of ground-breaking modern American poets in richly illustrated video lectures.The course highlights both major poetsâfrom Walt Whitman and Emily Dickinson through T.S. Eliot, H.D., Amy Lowell, Hart Crane, Langston Hughes, Muriel Rukeyser, and many othersâand influential movements. The course mixes historical overview with close readings of individual poets and poems. Most courses give only one instructorâs point of view. This one matches the diversity of US poetry with lectures by a score of talented faculty. They bring their special perspective to the material while also presenting a coherent view of more than fifty years of US poetry.  Throughout the course the lectures are illustrated with vivid images of the events, people, and places mentioned in the poems themselves. Readings by both the poets themselves and experienced faculty highlight the texts. On screen displays of text and quotations make it easy to follow the material. This is a course that takes advantage of the medium to bring you sights and sounds that would be difficult to incorporate in classroom lectures. https://www.coursera.org/illinois
Multimodal Literacies: Communication and Learning in the Era of Digital Media  | Coursera Whereas the focus of traditional literacy pedagogy has been the written word in its standard and literary forms, this courser expands the scope of literacy learning to encompass contemporary multimodal texts and the wide range of ways of making meaning that occur in different social and cultural contexts. Another course, "Literacy Teaching and Learning: Aims, Approaches and Pedagogies" addresses pedagogical aspects of literacies. This "Multimodal Literacies" learning module does not require or expect that participants will have already completed the "Literacy Teaching and Learning" module.-------------------------------- Recommended Background --------------------------------  This course is designed for people interested in literacy teaching and learning, including people who may wish to join education as a profession, practicing teachers interested in exploring future directions for a vocation that is currently undergoing transformation, and community and workplace leaders who regard their mission to be in part "educative."  -------------------------------- Related Resources --------------------------------  This course is based on the following book:  https://www.amazon.com/Literacies-Mary-Kalantzis/dp/1107402190  Additional online resources are available here:  https://newlearningonline.com/literacies https://newlearningonline.com/transpositional-grammar  -------------------------------- Take this Course for Credit at the University of Illinois --------------------------------  This course has the same content and anticipates the same level of contribution by students in the e-Learning Ecologies course offered to graduate certificate, masters, and doctoral level students in the Learning Design and Leadership Program in the College of Education at the University of Illinois.  Of course, in the nature of MOOCs many people will just want to view the videos and casually join some of the discussions. Some people say that these limited kinds of participation offer evidence that MOOCs suffer from low retention rates. Far from it â we say that any level of engagement is good engagement.  On the other hand, if you would like to take this course for credit at the University of Illinois, you will find more information about our program here:  https://newlearningonline.com/kalantzis-and-cope/learning-design-and-leadership-program  And you can apply here:  https://education.illinois.edu/epol/programs-degrees/ldl  -------------------------------- The Learning Design and Leadership Series of MOOCs --------------------------------  This course is one of a series of eight MOOCs created by Bill Cope and Mary Kalantzis for the Learning Design and Leadership program at the University of Illinois. If you find this MOOC helpful, please join us in others!  e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age https://www.coursera.org/learn/elearning  New Learning: Principles and Patterns of Pedagogy https://www.coursera.org/learn/newlearning  Assessment for Learning https://www.coursera.org/learn/assessmentforlearning  Learning, Knowledge, and Human Development  https://www.coursera.org/learn/learning-knowledge-human-development  Ubiquitous Learning and Instructional Technologies https://www.coursera.org/learn/ubiquitouslearning  Negotiating Learner Differences: Towards Productive Diversity in Learning https://www.coursera.org/learn/learnerdifferences  Literacy Teaching and Learning: Aims, Approaches and Pedagogies https://www.coursera.org/learn/literacy-teaching-learning  Multimodal Literacies: Communication and Learning in the Era of Digital Media https://www.coursera.org/learn/multimodal-literacies https://www.coursera.org/illinois
Genomics: Decoding the Universal Language of Life | Coursera What is a genome? A genome contains all of the information that a cell needs to develop, function, and reproduce itself, and all the information needed for those cells to come together to form a person, plant, or animal. Genomes contain an organismâs complete set of genes, and also the even tinier genetic structures that help regulate when and how those genes are used.The ability to regrow a torn ligament, the clues that might predict the onset of mental illness, the nutritional potential of crops, and even the history of life itself, are all encoded in genomes. By taking this course, you will discover how scientists are deciphering the language of genomes to learn how to develop sustainable food and fuel supplies, improve disease treatment and prevention, and protect our environment.   Professor Robinson is the main instructor for this course. In addition, each module features several guest instructors. These guest instructors come from diverse fields of studyâbiology, physics, computer science, and many othersâand pursue diverse research goals, yet they share a common interest in genomic approaches and technologies. The guest instructors include:  - Elizabeth (Lisa) Ainsworth, Associate Professor of Plant Biology - Mark Band, Director of the Functional Genomics Facility - Alison Bell, Associate Professor of Animal Biology - Jenny Drnevich, Functional Genomics Bioinformatics Specialist with High-Performance Biological Computing - Christopher Fields, Associate Director of High-Performance Biological Computing - Bruce Fouke, Director of the Roy J. Carver Biotechnology Center - Glenn Fried, Director of the Carl R. Woese Institute for Genomic Biology Core Facilities - Nigel Goldenfeld, Professor of Physics - Brendan Harley, Assistant Professor of Chemical and Biomolecular Engineering - Alvaro Hernandez, Director of the High-Throughput Sequencing and Genotyping Facility - Victor Jongeneel, former NCSA Director of Bioinformatics and former Director of High-Performance Biological Computing - Kingsley Boateng, Senior Research Specialist with the Carl R. Woese Institute for Genomic Biology Core Facilities - Stephen Long, Professor of Plant Biology and Crop Sciences - Ruby Mendenhall, Associate Professor of African American Studies - William Metcalf, Professor of Microbiology - Karen Sears, Assistant Professor of Animal Biology - Saurabh Sinha, Associate Professor of Computer Science - Lisa Stubbs, Professor of Cell and Developmental Biology - Rachel Whitaker, Associate Professor of Microbiology - Derek Wildman, Professor of Molecular and Integrative Physiology - Peter Yau, Director of the Protein Sciences Facility https://www.coursera.org/illinois
Financial Accounting: Foundations | Coursera In this course, you will learn foundations of financial accounting information. You will start your journey with a general overview of what financial accounting information is and the main financial statements. You will then learn how to code financial transactions in financial accounting language. In the meantime, you will learn about the most important concept in contemporary financial accounting: accrual accounting. You will then critically analyze how firms recognize revenues. Finally, you will finish the course with an analysis of accounting for short-term assets where you will go into detail on how firms account for accounts receivables and inventories. Upon successful completion of this course, you will be able to:  â¢	Understand main financial statements and the financial information they provide â¢	Write a financial transaction in financial accounting language and understand how this impacts main financial statements â¢	Understand how accrual accounting and fundamental accounting concepts work â¢	Understand revenue recognition principles and how they impact main financial statements â¢	Account for accounts receivables and inventories.   This course is part of the iMBA offered by the University of Illinois, a flexible, fully-accredited online MBA at an incredibly competitive price. For more information, please see the Resource page in this course and onlinemba.illinois.edu. https://www.coursera.org/illinois
Assessment for Learning | Coursera For several decades now, assessment has become an increasingly pressing educational priority. Teacher and school accountability systems have come to be based on analysis of large-scale, standardized summative assessments. As a consequence, assessment now dominates most conversations about reform, particularly as a measure of teacher and school accountability for learner performance. Behind the often heated and at times ideologically gridlocked debate is a genuine challenge to address gaps in achievement between different demographically identifiable groups of students. There is an urgent need to lift whole communities and cohorts of students out of cycles of underachievement. For better or for worse, testing and public reporting of achievement is seen to be one of the few tools capable of clearly informing public policy makers and communities alike about how their resources are being used to expand the life opportunities for their children. This course is an overview of current debates about testing, and analyses the strengths and weaknesses of a variety of approaches to assessment. The course also focuses on the use of assessment technologies in learning. It will explore recent advances in computer adaptive and diagnostic testing, the use of natural language processing technologies in assessments, and embedded formative assessments in digital and online curricula. Other topics include the use of data mining and learning analytics systems in learning management systems and educational technology platforms. Participants will be required to consider issues of data access, privacy and the challenges raised by âbig dataâ including data persistency and student profiling.-------------------------------- Recommended Background --------------------------------  This course is designed for people interested in the future of education and the "learning society," including people who may wish to join education as a profession, practicing teachers interested in exploring future directions for a vocation that is currently undergoing transformation, and community and workplace leaders who regard their mission to be in part "educative."  -------------------------------- Related Resources --------------------------------  Additional online resources are available here:  https://newlearningonline.com  -------------------------------- Take this Course for Credit at the University of Illinois --------------------------------  This course has the same content and anticipates the same level of contribution by students in the e-Learning Ecologies course offered to graduate certificate, masters, and doctoral level students in the Learning Design and Leadership Program in the College of Education at the University of Illinois.  Of course, in the nature of MOOCs many people will just want to view the videos and casually join some of the discussions. Some people say that these limited kinds of participation offer evidence that MOOCs suffer from low retention rates. Far from it â we say that any level of engagement is good engagement.  On the other hand, if you would like to take this course for credit at the University of Illinois, you will find more information about our program here:  https://newlearningonline.com/kalantzis-and-cope/learning-design-and-leadership-program  And you can apply here:  https://education.illinois.edu/epol/programs-degrees/ldl  -------------------------------- The Learning Design and Leadership Series of MOOCs --------------------------------  This course is one of a series of eight MOOCs created by Bill Cope and Mary Kalantzis for the Learning Design and Leadership program at the University of Illinois. If you find this MOOC helpful, please join us in others!  e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age https://www.coursera.org/learn/elearning  New Learning: Principles and Patterns of Pedagogy https://www.coursera.org/learn/newlearning  Assessment for Learning https://www.coursera.org/learn/assessmentforlearning  Learning, Knowledge, and Human Development  https://www.coursera.org/learn/learning-knowledge-human-development  Ubiquitous Learning and Instructional Technologies https://www.coursera.org/learn/ubiquitouslearning  Negotiating Learner Differences: Towards Productive Diversity in Learning https://www.coursera.org/learn/learnerdifferences  Literacy Teaching and Learning: Aims, Approaches and Pedagogies https://www.coursera.org/learn/literacy-teaching-learning  Multimodal Literacies: Communication and Learning in the Era of Digital Media https://www.coursera.org/learn/multimodal-literacies https://www.coursera.org/illinois
Cloud Networking | Coursera In the cloud networking course, we will see what the network needs to do to enable cloud computing. We will explore current practice by talking to leading industry experts, as well as looking into interesting new research that might shape the cloud networkâs future.This course will allow us to explore in-depth the challenges for cloud networkingâhow do we build a network infrastructure that provides the agility to deploy virtual networks on a shared infrastructure, that enables both efficient transfer of big data and low latency communication, and that enables applications to be federated across countries and continents? Examining how these objectives are met will set the stage for the rest of the course.  This course places an emphasis on both operations and design rationaleâi.e., how things work and why they were designed this way. We're excited to start the course with you and take a look inside what has become the critical communications infrastructure for many applications today. https://www.coursera.org/illinois
Digital Marketing Analytics in Theory | Coursera Successfully marketing brands today requires a well-balanced blend of art and science. This course introduces students to the science of web analytics while casting a keen eye toward the artful use of numbers found in the digital space. The goal is to provide the foundation needed to apply data analytics to real-world challenges marketers confront daily. Digital Analytics for Marketing Professionals: Marketing Analytics in Theory is the first in a two-part series of complementary courses and focuses on the background information and frameworks analysts need to be successful in today's digital business world.You will be able to: -	Identify the web analytic tool right for your specific needs -	Understand valid and reliable ways to collect, analyze, and visualize data from the web -	Utilize data in decision making for agencies, organizations, or clients  This course is part of Gies College of Businessâ suite of online programs, including the iMBA and iMSM. Learn more about admission into these programs and explore how your Coursera work can be leveraged if accepted into a degree program at https://degrees.giesbusiness.illinois.edu/idegrees/. https://www.coursera.org/illinois
New Learning: Principles and Patterns of Pedagogy  | Coursera Education is in a state of flux â transitioning from traditional architectures and practices to new ecologies of teaching and learning influenced by the tremendous social and technological changes of our times. What changes are afoot today in workplaces, civic life and everyday community life? What are their implications for education? What are the possible impacts of contemporary social transformations on teaching and learning - including in the areas of technology, media, globalization, diversity, changing forms of work in the âknowledge societyâ, and, in these contexts, changing learner needs and sensibilities? This course explores three pedagogical paradigms: âdidacticâ, âauthenticâ and âtransformativeâ learning. It takes an historical perspective in order to define the contemporary dimensions of what we term ânew learningâ. It prepares participants to make purposeful choices and link particular theories/instructional approaches to individual and group learning goals.-------------------------------- Recommended Background --------------------------------  This course is designed for people interested in the future of education and the "learning society," including people who may wish to join education as a profession, practicing teachers interested in exploring future directions for a vocation that is currently undergoing transformation, and community and workplace leaders who regard their mission to be in part "educative."  -------------------------------- Related Resources --------------------------------  This course is based on the following book:  https://www.amazon.com/New-Learning-Mary-Kalantzis-ebook/dp/B0096R1FUM  Additional online resources are available here:  https://newlearningonline.com/new-learning  -------------------------------- Take this Course for Credit at the University of Illinois --------------------------------  This course has the same content and anticipates the same level of contribution by students in the e-Learning Ecologies course offered to graduate certificate, masters, and doctoral level students in the Learning Design and Leadership Program in the College of Education at the University of Illinois.  Of course, in the nature of MOOCs many people will just want to view the videos and casually join some of the discussions. Some people say that these limited kinds of participation offer evidence that MOOCs suffer from low retention rates. Far from it â we say that any level of engagement is good engagement.  On the other hand, if you would like to take this course for credit at the University of Illinois, you will find more information about our program here:  https://newlearningonline.com/kalantzis-and-cope/learning-design-and-leadership-program  And you can apply here:  https://education.illinois.edu/epol/programs-degrees/ldl  -------------------------------- The Learning Design and Leadership Series of MOOCs --------------------------------  This course is one of a series of eight MOOCs created by Bill Cope and Mary Kalantzis for the Learning Design and Leadership program at the University of Illinois. If you find this MOOC helpful, please join us in others!  e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age https://www.coursera.org/learn/elearning  New Learning: Principles and Patterns of Pedagogy https://www.coursera.org/learn/newlearning  Assessment for Learning https://www.coursera.org/learn/assessmentforlearning  Learning, Knowledge, and Human Development  https://www.coursera.org/learn/learning-knowledge-human-development  Ubiquitous Learning and Instructional Technologies https://www.coursera.org/learn/ubiquitouslearning  Negotiating Learner Differences: Towards Productive Diversity in Learning https://www.coursera.org/learn/learnerdifferences  Literacy Teaching and Learning: Aims, Approaches and Pedagogies https://www.coursera.org/learn/literacy-teaching-learning  Multimodal Literacies: Communication and Learning in the Era of Digital Media https://www.coursera.org/learn/multimodal-literacies https://www.coursera.org/illinois
